# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  142       5.832656392047e-10       1.605679463038e-13      -6.477821259578e-12       0.000000000000e+00       4.170785155987e-12       7.861288982445e-13      -4.618928961876e-15 
  143       5.881467445124e-10       1.603714432595e-13      -6.507856410594e-12       0.000000000000e+00       4.089932860050e-12       7.743864993428e-13      -4.548207334818e-15 
  144       5.930085965088e-10       1.601049762901e-13      -6.534829259757e-12       0.000000000000e+00       4.010865737796e-12       7.628837403923e-13      -4.479241712057e-15 
  145       5.978499895847e-10       1.597691201502e-13      -6.558684514982e-12       0.000000000000e+00       3.933563291245e-12       7.516178575291e-13      -4.412000216716e-15 
  146       6.026698091257e-10       1.593645635525e-13      -6.579368764486e-12       0.000000000000e+00       3.858033405839e-12       7.405886741782e-13      -4.346395840986e-15 
  147       6.074669054377e-10       1.588920984079e-13      -6.596830029321e-12       0.000000000000e+00       3.784277782480e-12       7.297950258753e-13      -4.282330453795e-15 
  148       6.122400929985e-10       1.583526217278e-13      -6.611017806730e-12       0.000000000000e+00       3.712291782678e-12       7.192347359272e-13      -4.219694563774e-15 
  149       6.169881497073e-10       1.577471375263e-13      -6.621883113522e-12       0.000000000000e+00       3.642064273695e-12       7.089045910720e-13      -4.158367082226e-15 
  150       6.217098161360e-10       1.570767587220e-13      -6.629378529429e-12       0.000000000000e+00       3.573577473700e-12       6.988003171395e-13      -4.098215086086e-15 
  151       6.264037947793e-10       1.563427090405e-13      -6.633458240476e-12       0.000000000000e+00       3.506806796911e-12       6.889165547110e-13      -4.039093580887e-15 
  152       6.310687493053e-10       1.555463249167e-13      -6.634078082343e-12       0.000000000000e+00       3.441720698746e-12       6.792468347802e-13      -3.980845263727e-15 
