# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  159       6.221754638131e-10       1.424196485553e-13      -6.161466395362e-12       1.280743912296e-15       3.145821232434e-12       6.133833930238e-13      -3.516115412535e-15 
  160       6.262811203998e-10       1.413392342436e-13      -6.138331618466e-12       1.298443614986e-15       3.090015040922e-12       6.048541613203e-13      -3.449834691124e-15 
  161       6.303487203975e-10       1.402155704057e-13      -6.111711071445e-12       1.316295570773e-15       3.035334549630e-12       5.964558150130e-13      -3.383611979305e-15 
  162       6.343771478164e-10       1.390507051330e-13      -6.081578851600e-12       1.334299900252e-15       2.981767638027e-12       5.881882825007e-13      -3.317484441373e-15 
  163       6.383653760628e-10       1.378467505088e-13      -6.047910835382e-12       1.352456702143e-15       2.929318682013e-12       5.800534214770e-13      -3.251491616840e-15 
  164       6.423123629283e-10       1.366059281397e-13      -6.010684818812e-12       1.370766046327e-15       2.877988974223e-12       5.720527061214e-13      -3.185672752078e-15 
  165       6.462170503134e-10       1.353305706903e-13      -5.969880556590e-12       1.389227973328e-15       2.827776654913e-12       5.641872179251e-13      -3.120066778236e-15 
  166       6.500783639499e-10       1.340231234159e-13      -5.925479801195e-12       1.407842493796e-15       2.778676642851e-12       5.564576365173e-13      -3.054712289140e-15 
  167       6.538952131241e-10       1.326861456963e-13      -5.877466341987e-12       1.426609587989e-15       2.730680566203e-12       5.488642304911e-13      -2.989647519204e-15 
  168       6.576664903998e-10       1.313223125694e-13      -5.825826044310e-12       1.445529205257e-15       2.683776693418e-12       5.414068482302e-13      -2.924910321340e-15 
  169       6.613910713407e-10       1.299344162647e-13      -5.770546888596e-12       1.464601263518e-15       2.637949864123e-12       5.340849087342e-13      -2.860538144863e-15 
  170       6.650678142338e-10       1.285253677370e-13      -5.711619009468e-12       1.483825648749e-15       2.593181420003e-12       5.268973924456e-13      -2.796568013402e-15 
  171       6.686955598119e-10       1.270981981996e-13      -5.649034734838e-12       1.503202214461e-15       2.549449135692e-12       5.198428320751e-13      -2.733036502803e-15 
