# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2208       1.374263726133e+02       5.888543807294e+00       4.312136071666e-02      -3.725100035331e+00       1.407815360788e-09       3.558346998828e-07       4.786710159403e-08 
 2209       1.369433371642e+02       5.896086621730e+00       4.306461068250e-02      -3.764317942930e+00       1.406263202179e-09       3.532701376675e-07       4.779203479343e-08 
 2210       1.364653633172e+02       5.903331324165e+00       4.300796298788e-02      -3.804378798779e+00       1.404713005440e-09       3.507137794781e-07       4.771760345610e-08 
 2211       1.359924957372e+02       5.910271278824e+00       4.295141954265e-02      -3.845256139741e+00       1.403164765866e-09       3.481673338227e-07       4.764447242356e-08 
 2212       1.355247792086e+02       5.916899828151e+00       4.289498226212e-02      -3.886923401046e+00       1.401618478552e-09       3.456325183010e-07       4.757331013475e-08 
 2213       1.350622586353e+02       5.923210292796e+00       4.283865306703e-02      -3.929353916179e+00       1.400074138391e-09       3.431110596248e-07       4.750478863417e-08 
 2214       1.346049790406e+02       5.929195971579e+00       4.278243388357e-02      -3.972520916758e+00       1.398531740073e-09       3.406046936380e-07       4.743958357998e-08 
 2215       1.341529855675e+02       5.934850141477e+00       4.272632664339e-02      -4.016397532418e+00       1.396991278084e-09       3.381151653370e-07       4.737837425216e-08 
 2216       1.337063234789e+02       5.940166057595e+00       4.267033328357e-02      -4.060956790695e+00       1.395452746705e-09       3.356442288918e-07       4.732184356065e-08 
 2217       1.332650381575e+02       5.945136953140e+00       4.261445574667e-02      -4.106171616911e+00       1.393916140011e-09       3.331936476658e-07       4.727067805350e-08 
 2218       1.328291751063e+02       5.949756039404e+00       4.255869598072e-02      -4.152014834052e+00       1.392381451871e-09       3.307651942364e-07       4.722556792503e-08 
 2219       1.323987799481e+02       5.954016505734e+00       4.250305593921e-02      -4.198459162653e+00       1.390848675944e-09       3.283606504159e-07       4.718720702400e-08 
 2220       1.319738984263e+02       5.957911519510e+00       4.244753758112e-02      -4.245477220686e+00       1.389317805683e-09       3.259818072716e-07       4.715629286179e-08 
 2221       1.315545642158e+02       5.961435346280e+00       4.239214261331e-02      -4.293042005747e+00       1.387788835557e-09       3.236301103113e-07       4.713332278411e-08 
 2222       1.311407622703e+02       5.964586718265e+00       4.233687171590e-02      -4.341128345367e+00       1.386261764758e-09       3.213055911638e-07       4.711798026677e-08 
 2223       1.307324652336e+02       5.967365488008e+00       4.228172531178e-02      -4.389711456033e+00       1.384736593541e-09       3.190079253814e-07       4.710974257097e-08 
 2224       1.303296456068e+02       5.969771510238e+00       4.222670382378e-02      -4.438766461634e+00       1.383213322004e-09       3.167367863117e-07       4.710808402304e-08 
 2225       1.299322757474e+02       5.971804641871e+00       4.217180767467e-02      -4.488268393361e+00       1.381691950082e-09       3.144918450928e-07       4.711247600775e-08 
 2226       1.295403278696e+02       5.973464742017e+00       4.211703728711e-02      -4.538192189597e+00       1.380172477553e-09       3.122727706475e-07       4.712238696164e-08 
 2227       1.291537740440e+02       5.974751671982e+00       4.206239308369e-02      -4.588512695816e+00       1.378654904029e-09       3.100792296783e-07       4.713728236631e-08 
 2228       1.287725861975e+02       5.975665295270e+00       4.200787548694e-02      -4.639204664474e+00       1.377139228962e-09       3.079108866620e-07       4.715662474170e-08 
 2229       1.283967361127e+02       5.976205477587e+00       4.195348491928e-02      -4.690242754906e+00       1.375625451641e-09       3.057674038442e-07       4.717987363942e-08 
 2230       1.280261954283e+02       5.976372086848e+00       4.189922180307e-02      -4.741601533220e+00       1.374113571190e-09       3.036484412342e-07       4.720648563598e-08 
 2231       1.276609356386e+02       5.976164993174e+00       4.184508656059e-02      -4.793255472190e+00       1.372603586566e-09       3.015536565995e-07       4.723591432614e-08 
 2232       1.273009280935e+02       5.975584068903e+00       4.179107961402e-02      -4.845178951155e+00       1.371095496565e-09       2.994827054603e-07       4.726761031613e-08 
 2233       1.269461439979e+02       5.974629188586e+00       4.173720138546e-02      -4.897346255908e+00       1.369589299812e-09       2.974352410847e-07       4.730102121692e-08 
 2234       1.265965544121e+02       5.973300228997e+00       4.168345229694e-02      -4.949731578598e+00       1.368084994766e-09       2.954109144826e-07       4.733559163750e-08 
 2235       1.262521302513e+02       5.971597069131e+00       4.162983277040e-02      -5.002309017616e+00       1.366582579720e-09       2.934093744008e-07       4.737076317815e-08 
 2236       1.259128422854e+02       5.969519590211e+00       4.157634322767e-02      -5.055052577497e+00       1.365082052794e-09       2.914302673176e-07       4.740597442363e-08 
 2237       1.255786611390e+02       5.967067675692e+00       4.152298409053e-02      -5.107936168810e+00       1.363583411940e-09       2.894732374373e-07       4.744066093649e-08 
 2238       1.252495572909e+02       5.964241211261e+00       4.146975578064e-02      -5.160933608057e+00       1.362086654941e-09       2.875379266847e-07       4.747425525026e-08 
 2239       1.249255010745e+02       5.961040084842e+00       4.141665871959e-02      -5.214018617564e+00       1.360591779406e-09       2.856239747001e-07       4.750618686272e-08 
 2240       1.246064626768e+02       5.957464186602e+00       4.136369332888e-02      -5.267164825377e+00       1.359098782773e-09       2.837310188335e-07       4.753588222906e-08 
 2241       1.242924121391e+02       5.953513408951e+00       4.131086002991e-02      -5.320345765155e+00       1.357607662306e-09       2.818586941395e-07       4.756276475519e-08 
 2242       1.239833193562e+02       5.949187646547e+00       4.125815924399e-02      -5.373534876071e+00       1.356118415096e-09       2.800066333716e-07       4.758625479088e-08 
 2243       1.236791540764e+02       5.944486796298e+00       4.120559139235e-02      -5.426705502697e+00       1.354631038058e-09       2.781744669772e-07       4.760576962298e-08 
 2244       1.233798859014e+02       5.939410757370e+00       4.115315689612e-02      -5.479830894908e+00       1.353145527932e-09       2.763618230917e-07       4.762072346865e-08 
 2245       1.230854842861e+02       5.933959431184e+00       4.110085617632e-02      -5.532884207770e+00       1.351661881282e-09       2.745683275336e-07       4.763052746852e-08 
 2246       1.227959185383e+02       5.928132721425e+00       4.104868965391e-02      -5.585838501438e+00       1.350180094494e-09       2.727936037985e-07       4.763458967992e-08 
 2247       1.225111578186e+02       5.921930534041e+00       4.099665774972e-02      -5.638666741050e+00       1.348700163776e-09       2.710372730544e-07       4.763231507000e-08 
 2248       1.222311711403e+02       5.915352777250e+00       4.094476088450e-02      -5.691341796623e+00       1.347222085157e-09       2.692989541353e-07       4.762310550897e-08 
 2249       1.219559273692e+02       5.908399361543e+00       4.089299947890e-02      -5.743836442944e+00       1.345745854486e-09       2.675782635369e-07       4.760635976324e-08 
 2250       1.216853952233e+02       5.901070199684e+00       4.084137395348e-02      -5.796123359469e+00       1.344271467432e-09       2.658748154102e-07       4.758147348857e-08 
 2251       1.214195432727e+02       5.893365206719e+00       4.078988472869e-02      -5.848175130215e+00       1.342798919481e-09       2.641882215564e-07       4.754783922325e-08 
 2252       1.211583399393e+02       5.885284299975e+00       4.073853222488e-02      -5.899964243656e+00       1.341328205939e-09       2.625180914217e-07       4.750484638127e-08 
 2253       1.209017534970e+02       5.876827399064e+00       4.068731686232e-02      -5.951463092616e+00       1.339859321925e-09       2.608640320916e-07       4.745188124542e-08 
 2254       1.206497520711e+02       5.867994425889e+00       4.063623906114e-02      -6.002643974168e+00       1.338392262379e-09       2.592256482851e-07       4.738832696047e-08 
 2255       1.204023036381e+02       5.858785304647e+00       4.058529924141e-02      -6.053479089521e+00       1.336927022052e-09       2.576025423501e-07       4.731356352626e-08 
 2256       1.201593760262e+02       5.849199961827e+00       4.053449782307e-02      -6.103940543924e+00       1.335463595510e-09       2.559943142571e-07       4.722696779089e-08 
 2257       1.199209369141e+02       5.839238326224e+00       4.048383522596e-02      -6.154000346553e+00       1.334001977134e-09       2.544005615940e-07       4.712791344379e-08 
 2258       1.196869538316e+02       5.828900328931e+00       4.043331186982e-02      -6.203630410410e+00       1.332542161116e-09       2.528208795608e-07       4.701577100884e-08 
 2259       1.194573941592e+02       5.818185903351e+00       4.038292817429e-02      -6.252802552217e+00       1.331084141460e-09       2.512548609639e-07       4.688990783754e-08 
 2260       1.192322196059e+02       5.807095766157e+00       4.033268435643e-02      -6.301491084555e+00       1.329627913088e-09       2.497021824128e-07       4.674989438453e-08 
 2261       1.190113696042e+02       5.795633765709e+00       4.028257982196e-02      -6.349680610848e+00       1.328173475176e-09       2.481628638359e-07       4.659612523948e-08 
 2262       1.187947778074e+02       5.783804548860e+00       4.023261377006e-02      -6.397358280665e+00       1.326720827861e-09       2.466370114746e-07       4.642920411349e-08 
 2263       1.185823776013e+02       5.771612781395e+00       4.018278539551e-02      -6.444511202017e+00       1.325269971134e-09       2.451247319100e-07       4.624973811126e-08 
 2264       1.183741021037e+02       5.759063148052e+00       4.013309388867e-02      -6.491126441309e+00       1.323820904841e-09       2.436261320635e-07       4.605833773874e-08 
 2265       1.181698841645e+02       5.746160352550e+00       4.008353843548e-02      -6.537191023297e+00       1.322373628682e-09       2.421413191976e-07       4.585561691075e-08 
 2266       1.179696563649e+02       5.732909117602e+00       4.003411821744e-02      -6.582691931045e+00       1.320928142211e-09       2.406704009164e-07       4.564219295864e-08 
 2267       1.177733510177e+02       5.719314184945e+00       3.998483241159e-02      -6.627616105878e+00       1.319484444833e-09       2.392134851662e-07       4.541868663798e-08 
 2268       1.175809001663e+02       5.705380315356e+00       3.993568019057e-02      -6.671950447341e+00       1.318042535807e-09       2.377706802358e-07       4.518572213619e-08 
 2269       1.173922355851e+02       5.691112288679e+00       3.988666072254e-02      -6.715681813152e+00       1.316602414242e-09       2.363420947575e-07       4.494392708021e-08 
 2270       1.172072887785e+02       5.676514903839e+00       3.983777317122e-02      -6.758797019157e+00       1.315164079097e-09       2.349278377072e-07       4.469393254420e-08 
 2271       1.170259909811e+02       5.661592978873e+00       3.978901669586e-02      -6.801282839288e+00       1.313727529183e-09       2.335280184056e-07       4.443637305722e-08 
 2272       1.168482731572e+02       5.646351350946e+00       3.974039045124e-02      -6.843126005516e+00       1.312292763156e-09       2.321427465180e-07       4.417188661092e-08 
 2273       1.166740660005e+02       5.630794876375e+00       3.969189358770e-02      -6.884313207810e+00       1.310859779524e-09       2.307721320557e-07       4.390111466724e-08 
 2274       1.165032999339e+02       5.614928430647e+00       3.964352525105e-02      -6.924831094089e+00       1.309428576642e-09       2.294162853758e-07       4.362470216611e-08 
 2275       1.163359051089e+02       5.598756908448e+00       3.959528458267e-02      -6.964666270180e+00       1.307999152709e-09       2.280753171823e-07       4.334329753319e-08 
 2276       1.161718114057e+02       5.582285223679e+00       3.954717071942e-02      -7.003805299772e+00       1.306571505773e-09       2.267493385266e-07       4.305755268754e-08 
 2277       1.160109484324e+02       5.565518309479e+00       3.949918279367e-02      -7.042234704373e+00       1.305145633727e-09       2.254384608079e-07       4.276812304940e-08 
 2278       1.158532455253e+02       5.548461118247e+00       3.945131993331e-02      -7.079940963264e+00       1.303721534308e-09       2.241427957739e-07       4.247566754788e-08 
 2279       1.156986317480e+02       5.531118621667e+00       3.940358126170e-02      -7.116910513457e+00       1.302299205096e-09       2.228624555212e-07       4.218084862875e-08 
 2280       1.155470358915e+02       5.513495810723e+00       3.935596589770e-02      -7.153129749647e+00       1.300878643516e-09       2.215975524963e-07       4.188433226214e-08 
 2281       1.153983864737e+02       5.495597695728e+00       3.930847295565e-02      -7.188585024171e+00       1.299459846835e-09       2.203481994958e-07       4.158678795030e-08 
 2282       1.152526117392e+02       5.477429306341e+00       3.926110154539e-02      -7.223262646962e+00       1.298042812160e-09       2.191145096669e-07       4.128888873539e-08 
 2283       1.151096396587e+02       5.458995691591e+00       3.921385077220e-02      -7.257148885505e+00       1.296627536441e-09       2.178965965085e-07       4.099131120723e-08 
 2284       1.149693979292e+02       5.440301919897e+00       3.916671973684e-02      -7.290229964792e+00       1.295214016467e-09       2.166945738713e-07       4.069473551108e-08 
 2285       1.148318139733e+02       5.421353079093e+00       3.911970753554e-02      -7.322492067278e+00       1.293802248867e-09       2.155085559583e-07       4.039984535539e-08 
 2286       1.146968149390e+02       5.402154276446e+00       3.907281325998e-02      -7.353921332838e+00       1.292392230110e-09       2.143386573261e-07       4.010732801965e-08 
 2287       1.145643276994e+02       5.382710638682e+00       3.902603599729e-02      -7.384503858718e+00       1.290983956499e-09       2.131849928846e-07       3.981787436213e-08 
 2288       1.144342788524e+02       5.363027312002e+00       3.897937483004e-02      -7.414225699496e+00       1.289577424179e-09       2.120476778981e-07       3.953217882769e-08 
 2289       1.143065947204e+02       5.343109462110e+00       3.893282883625e-02      -7.443072867037e+00       1.288172629128e-09       2.109268279857e-07       3.925093945564e-08 
 2290       1.141812013499e+02       5.322962274231e+00       3.888639708935e-02      -7.471031330442e+00       1.286769567162e-09       2.098225591222e-07       3.897485788746e-08 
 2291       1.140580245114e+02       5.302590953135e+00       3.884007865823e-02      -7.498087016013e+00       1.285368233930e-09       2.087349876381e-07       3.870463937473e-08 
 2292       1.139369896988e+02       5.282000723156e+00       3.879387260719e-02      -7.524225807203e+00       1.283968624916e-09       2.076642302206e-07       3.844099278687e-08 
 2293       1.138180221293e+02       5.261196828216e+00       3.874777799593e-02      -7.549433544571e+00       1.282570735439e-09       2.066104039143e-07       3.818463061904e-08 
 2294       1.137010467430e+02       5.240184531848e+00       3.870179387958e-02      -7.573696025740e+00       1.281174560648e-09       2.055736261213e-07       3.793626899992e-08 
 2295       1.135859882029e+02       5.218969117214e+00       3.865591930867e-02      -7.596999005354e+00       1.279780095526e-09       2.045540146022e-07       3.769662769964e-08 
 2296       1.134727708939e+02       5.197555887130e+00       3.861015332914e-02      -7.619328195028e+00       1.278387334886e-09       2.035516874766e-07       3.746643013754e-08 
 2297       1.133613189233e+02       5.175950164086e+00       3.856449498230e-02      -7.640669263310e+00       1.276996273372e-09       2.025667632236e-07       3.724640339013e-08 
 2298       1.132515561198e+02       5.154157290270e+00       3.851894330487e-02      -7.661007835631e+00       1.275606905457e-09       2.015993606823e-07       3.703727819888e-08 
 2299       1.131434086122e+02       5.132182743699e+00       3.847349726729e-02      -7.680332406154e+00       1.274219226450e-09       2.006495644674e-07       3.683955641956e-08 
 2300       1.130368125822e+02       5.110032487386e+00       3.842815558831e-02      -7.698643093649e+00       1.272833235519e-09       1.997173208530e-07       3.665281092605e-08 
 2301       1.129317065601e+02       5.087712622441e+00       3.838291691922e-02      -7.715942941291e+00       1.271448932706e-09       1.988025408955e-07       3.647637903739e-08 
 2302       1.128280288506e+02       5.065229272186e+00       3.833777990539e-02      -7.732235009849e+00       1.270066317920e-09       1.979051349273e-07       3.630959446213e-08 
 2303       1.127257175327e+02       5.042588582181e+00       3.829274318624e-02      -7.747522377710e+00       1.268685390937e-09       1.970250125546e-07       3.615178729036e-08 
 2304       1.126247104591e+02       5.019796720243e+00       3.824780539528e-02      -7.761808140901e+00       1.267306151404e-09       1.961620826562e-07       3.600228398579e-08 
 2305       1.125249452562e+02       4.996859876477e+00       3.820296516007e-02      -7.775095413113e+00       1.265928598832e-09       1.953162533810e-07       3.586040737773e-08 
 2306       1.124263593238e+02       4.973784263296e+00       3.815822110220e-02      -7.787387325719e+00       1.264552732599e-09       1.944874321469e-07       3.572547665313e-08 
 2307       1.123288898349e+02       4.950576115448e+00       3.811357183731e-02      -7.798687027795e+00       1.263178551949e-09       1.936755256386e-07       3.559680734863e-08 
 2308       1.122324737353e+02       4.927241690040e+00       3.806901597510e-02      -7.808997686147e+00       1.261806055991e-09       1.928804398060e-07       3.547371134249e-08 
 2309       1.121370477435e+02       4.903787266560e+00       3.802455211927e-02      -7.818322485327e+00       1.260435243697e-09       1.921020798623e-07       3.535549684667e-08 
 2310       1.120425483504e+02       4.880219146904e+00       3.798017886754e-02      -7.826664627659e+00       1.259066113903e-09       1.913403502825e-07       3.524146839879e-08 
 2311       1.119489118191e+02       4.856543655400e+00       3.793589481166e-02      -7.834027333258e+00       1.257698665310e-09       1.905951548012e-07       3.513092685411e-08 
 2312       1.118560741844e+02       4.832767138834e+00       3.789169853739e-02      -7.840413840051e+00       1.256332896480e-09       1.898663964111e-07       3.502316937754e-08 
 2313       1.117639712530e+02       4.808895966469e+00       3.784758862447e-02      -7.845827403802e+00       1.254968805836e-09       1.891539773611e-07       3.491748943556e-08 
 2314       1.116725386028e+02       4.784936530075e+00       3.780356364665e-02      -7.850271298131e+00       1.253606391662e-09       1.884577991547e-07       3.481317678825e-08 
 2315       1.115817115829e+02       4.760895243954e+00       3.775962217166e-02      -7.853748814536e+00       1.252245652105e-09       1.877777625478e-07       3.470951748121e-08 
 2316       1.114914253134e+02       4.736778544957e+00       3.771576276121e-02      -7.856263262416e+00       1.250886585169e-09       1.871137675475e-07       3.460579383754e-08 
 2317       1.114016146849e+02       4.712592892518e+00       3.767198397097e-02      -7.857817969091e+00       1.249529188718e-09       1.864657134097e-07       3.450128444973e-08 
 2318       1.113122143584e+02       4.688344768670e+00       3.762828435061e-02      -7.858416279824e+00       1.248173460474e-09       1.858334986377e-07       3.439526417168e-08 
 2319       1.112231587653e+02       4.664040678078e+00       3.758466244371e-02      -7.858061557845e+00       1.246819398018e-09       1.852170209803e-07       3.428700411056e-08 
 2320       1.111343821066e+02       4.639687148054e+00       3.754111678785e-02      -7.856757184368e+00       1.245466998788e-09       1.846161774300e-07       3.417577161878e-08 
 2321       1.110458183531e+02       4.615290728589e+00       3.749764591452e-02      -7.854506558617e+00       1.244116260078e-09       1.840308642212e-07       3.406083028590e-08 
 2322       1.109574012449e+02       4.590857992375e+00       3.745424834915e-02      -7.851313097847e+00       1.242767179036e-09       1.834609768283e-07       3.394143993050e-08 
 2323       1.108690642913e+02       4.566395534828e+00       3.741092261112e-02      -7.847180237363e+00       1.241419752669e-09       1.829064099641e-07       3.381685659215e-08 
 2324       1.107807407706e+02       4.541909974112e+00       3.736766721372e-02      -7.842111430544e+00       1.240073977836e-09       1.823670575777e-07       3.368633252327e-08 
 2325       1.106923637297e+02       4.517407951169e+00       3.732448066416e-02      -7.836110148864e+00       1.238729851250e-09       1.818428128532e-07       3.354911618100e-08 
 2326       1.106038659837e+02       4.492896129737e+00       3.728136146355e-02      -7.829179881914e+00       1.237387369478e-09       1.813335682073e-07       3.340445221914e-08 
 2327       1.105151801162e+02       4.468381196376e+00       3.723830810691e-02      -7.821324137423e+00       1.236046528939e-09       1.808392152878e-07       3.325158147997e-08 
 2328       1.104262384784e+02       4.443869860496e+00       3.719531908316e-02      -7.812546441282e+00       1.234707325904e-09       1.803596449718e-07       3.308974098616e-08 
 2329       1.103369731893e+02       4.419368854377e+00       3.715239287510e-02      -7.802850337560e+00       1.233369756495e-09       1.798947473639e-07       3.291816393259e-08 
 2330       1.102473161353e+02       4.394884933195e+00       3.710952795941e-02      -7.792239388534e+00       1.232033816684e-09       1.794444117941e-07       3.273607967825e-08 
 2331       1.101571989700e+02       4.370424875049e+00       3.706672280666e-02      -7.780717174701e+00       1.230699502295e-09       1.790085268166e-07       3.254271373806e-08 
 2332       1.100665531137e+02       4.345995480979e+00       3.702397588127e-02      -7.768287294810e+00       1.229366808999e-09       1.785869802073e-07       3.233728777474e-08 
 2333       1.099753097535e+02       4.321603575000e+00       3.698128564153e-02      -7.754953365874e+00       1.228035732315e-09       1.781796589622e-07       3.211901959059e-08 
 2334       1.098833998430e+02       4.297256004117e+00       3.693865053957e-02      -7.740719023199e+00       1.226706267613e-09       1.777864492958e-07       3.188712311937e-08 
 2335       1.097907541018e+02       4.272959638354e+00       3.689606902138e-02      -7.725587920402e+00       1.225378410107e-09       1.774072366393e-07       3.164080841811e-08 
 2336       1.096973030155e+02       4.248721370779e+00       3.685353952679e-02      -7.709563729432e+00       1.224052154859e-09       1.770419056383e-07       3.137928165890e-08 
 2337       1.096029768352e+02       4.224548117528e+00       3.681106048946e-02      -7.692650140596e+00       1.222727496777e-09       1.766903401513e-07       3.110174512071e-08 
 2338       1.095077128757e+02       4.200446343676e+00       3.676863041291e-02      -7.674852512517e+00       1.221404431515e-09       1.763524396154e-07       3.080761381592e-08 
 2339       1.094114774593e+02       4.176420637569e+00       3.672624809921e-02      -7.656182833283e+00       1.220082958197e-09       1.760281683134e-07       3.049716761052e-08 
 2340       1.093142441087e+02       4.152475127614e+00       3.668391242172e-02      -7.636654790409e+00       1.218763076728e-09       1.757175065657e-07       3.017090521061e-08 
 2341       1.092159862614e+02       4.128613955636e+00       3.664162224917e-02      -7.616282123778e+00       1.217444786892e-09       1.754204344036e-07       2.982932808914e-08 
 2342       1.091166772695e+02       4.104841276886e+00       3.659937644563e-02      -7.595078625698e+00       1.216128088352e-09       1.751369315691e-07       2.947294049197e-08 
 2343       1.090162903996e+02       4.081161260065e+00       3.655717387055e-02      -7.573058140958e+00       1.214812980654e-09       1.748669775137e-07       2.910224944387e-08 
 2344       1.089147988327e+02       4.057578087327e+00       3.651501337874e-02      -7.550234566886e+00       1.213499463217e-09       1.746105513981e-07       2.871776475466e-08 
 2345       1.088121756642e+02       4.034095954302e+00       3.647289382032e-02      -7.526621853411e+00       1.212187535343e-09       1.743676320910e-07       2.831999902523e-08 
 2346       1.087083939039e+02       4.010719070104e+00       3.643081404079e-02      -7.502234003116e+00       1.210877196209e-09       1.741381981686e-07       2.790946765365e-08 
 2347       1.086034264756e+02       3.987451657348e+00       3.638877288097e-02      -7.477085071296e+00       1.209568444870e-09       1.739222279138e-07       2.748668884125e-08 
 2348       1.084972462172e+02       3.964297952164e+00       3.634676917701e-02      -7.451189166020e+00       1.208261280256e-09       1.737196993155e-07       2.705218359869e-08 
 2349       1.083898258808e+02       3.941262204210e+00       3.630480176038e-02      -7.424560448185e+00       1.206955701173e-09       1.735305900676e-07       2.660647575206e-08 
 2350       1.082811381321e+02       3.918348676686e+00       3.626286945788e-02      -7.397213131577e+00       1.205651706304e-09       1.733548775685e-07       2.615009194902e-08 
 2351       1.081711555508e+02       3.895561646350e+00       3.622097109163e-02      -7.369161482924e+00       1.204349294204e-09       1.731925389202e-07       2.568356166482e-08 
 2352       1.080598506304e+02       3.872905403529e+00       3.617910547904e-02      -7.340419821961e+00       1.203048463304e-09       1.730435509278e-07       2.520741720850e-08 
 2353       1.079471957779e+02       3.850384252136e+00       3.613727143285e-02      -7.311002521480e+00       1.201749211908e-09       1.729078900981e-07       2.472219372894e-08 
 2354       1.078331633139e+02       3.828002509681e+00       3.609546776107e-02      -7.280924007395e+00       1.200451538192e-09       1.727855326396e-07       2.422842922101e-08 
 2355       1.077177254724e+02       3.805764507288e+00       3.605369326702e-02      -7.250198758795e+00       1.199155440205e-09       1.726764544614e-07       2.372666453170e-08 
 2356       1.076008544010e+02       3.783674589707e+00       3.601194674932e-02      -7.218841308002e+00       1.197860915867e-09       1.725806311722e-07       2.321744336623e-08 
 2357       1.074825221603e+02       3.761737115331e+00       3.597022700184e-02      -7.186866240634e+00       1.196567962971e-09       1.724980380800e-07       2.270131229419e-08 
 2358       1.073627007242e+02       3.739956456204e+00       3.592853281375e-02      -7.154288195657e+00       1.195276579178e-09       1.724286501909e-07       2.217882075570e-08 
 2359       1.072413619798e+02       3.718336998041e+00       3.588686296950e-02      -7.121121865445e+00       1.193986762021e-09       1.723724422087e-07       2.165052106754e-08 
 2360       1.071184777270e+02       3.696883140241e+00       3.584521624879e-02      -7.087381995838e+00       1.192698508900e-09       1.723293885339e-07       2.111696842930e-08 
 2361       1.069940196790e+02       3.675599295897e+00       3.580359142658e-02      -7.053083386202e+00       1.191411817087e-09       1.722994632631e-07       2.057872092954e-08 
 2362       1.068679594613e+02       3.654489891817e+00       3.576198727310e-02      -7.018240889481e+00       1.190126683719e-09       1.722826401879e-07       2.003633955197e-08 
 2363       1.067402686127e+02       3.633559368530e+00       3.572040255383e-02      -6.982869412262e+00       1.188843105803e-09       1.722788927946e-07       1.949038818158e-08 
 2364       1.066109185842e+02       3.612812180306e+00       3.567883602948e-02      -6.946983914828e+00       1.187561080211e-09       1.722881942630e-07       1.894143361084e-08 
 2365       1.064798807397e+02       3.592252795169e+00       3.563728645601e-02      -6.910599411218e+00       1.186280603683e-09       1.723105174661e-07       1.839004554587e-08 
 2366       1.063471263553e+02       3.571885694909e+00       3.559575258463e-02      -6.873730969283e+00       1.185001672824e-09       1.723458349688e-07       1.783679661264e-08 
 2367       1.062126266198e+02       3.551715375096e+00       3.555423316175e-02      -6.836393710746e+00       1.183724284104e-09       1.723941190274e-07       1.728226236312e-08 
 2368       1.060763526340e+02       3.531746345098e+00       3.551272692902e-02      -6.798602811260e+00       1.182448433858e-09       1.724553415890e-07       1.672702128150e-08 
 2369       1.059382754111e+02       3.511983128091e+00       3.547123262331e-02      -6.760373500463e+00       1.181174118286e-09       1.725294742903e-07       1.617165479040e-08 
 2370       1.057983658764e+02       3.492430261073e+00       3.542974897671e-02      -6.721721062038e+00       1.179901333450e-09       1.726164884573e-07       1.561674725704e-08 
 2371       1.056565948671e+02       3.473092294881e+00       3.538827471650e-02      -6.682660833772e+00       1.178630075274e-09       1.727163551040e-07       1.506288599948e-08 
 2372       1.055129331325e+02       3.453973794204e+00       3.534680856518e-02      -6.643208207612e+00       1.177360339546e-09       1.728290449323e-07       1.451066129280e-08 
 2373       1.053673513337e+02       3.435079337594e+00       3.530534924044e-02      -6.603378629721e+00       1.176092121916e-09       1.729545283304e-07       1.396066637538e-08 
 2374       1.052198200434e+02       3.416413517485e+00       3.526389545516e-02      -6.563187600543e+00       1.174825417892e-09       1.730927753728e-07       1.341349745505e-08 
 2375       1.050703097463e+02       3.397980940203e+00       3.522244591742e-02      -6.522650674852e+00       1.173560222847e-09       1.732437558190e-07       1.286975371536e-08 
 2376       1.049187908384e+02       3.379786225982e+00       3.518099933045e-02      -6.481783461815e+00       1.172296532008e-09       1.734074391130e-07       1.233003732184e-08 
 2377       1.047652405841e+02       3.361833307892e+00       3.513955454762e-02      -6.440601442881e+00       1.171034341326e-09       1.735837931260e-07       1.179488293574e-08 
 2378       1.046096640329e+02       3.344123323872e+00       3.509811103816e-02      -6.399119424104e+00       1.169773650051e-09       1.737727803738e-07       1.126454553112e-08 
 2379       1.044520732313e+02       3.326656711740e+00       3.505666842424e-02      -6.357352080561e+00       1.168514458185e-09       1.739743617630e-07       1.073921063055e-08 
 2380       1.042924802778e+02       3.309433909101e+00       3.501522632635e-02      -6.315314138269e+00       1.167256765621e-09       1.741884978432e-07       1.021906462156e-08 
 2381       1.041308973225e+02       3.292455353344e+00       3.497378436326e-02      -6.273020374238e+00       1.166000572142e-09       1.744151488063e-07       9.704294758446e-09 
 2382       1.039673365680e+02       3.275721481640e+00       3.493234215202e-02      -6.230485616527e+00       1.164745877426e-09       1.746542744857e-07       9.195089163971e-09 
 2383       1.038018102688e+02       3.259232730946e+00       3.489089930798e-02      -6.187724744292e+00       1.163492681038e-09       1.749058343552e-07       8.691636831179e-09 
 2384       1.036343307313e+02       3.242989537999e+00       3.484945544478e-02      -6.144752687850e+00       1.162240982434e-09       1.751697875283e-07       8.194127625152e-09 
 2385       1.034649103146e+02       3.226992339317e+00       3.480801017433e-02      -6.101584428725e+00       1.160990780962e-09       1.754460927572e-07       7.702752284776e-09 
 2386       1.032935614295e+02       3.211241571202e+00       3.476656310683e-02      -6.058234999703e+00       1.159742075857e-09       1.757347084322e-07       7.217702424514e-09 
 2387       1.031202965397e+02       3.195737669730e+00       3.472511385075e-02      -6.014719484889e+00       1.158494866243e-09       1.760355925804e-07       6.739170536183e-09 
 2388       1.029451281608e+02       3.180481070761e+00       3.468366201284e-02      -5.971053019761e+00       1.157249151132e-09       1.763487028655e-07       6.267349990723e-09 
 2389       1.027680688610e+02       3.165472209929e+00       3.464220719813e-02      -5.927250791219e+00       1.156004929423e-09       1.766739965861e-07       5.802435039978e-09 
