# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  663       1.874478730437e+03       3.897624383986e+01       0.000000000000e+00      -3.438363765048e+01       1.388955059483e-08       1.108285573379e-05      -1.301338135607e-06 
  664       1.871792776381e+03       3.914021823899e+01       0.000000000000e+00      -3.621876503521e+01       1.385680636537e-08       1.113684430055e-05      -1.305065821481e-06 
  665       1.869323266888e+03       3.929808880543e+01       0.000000000000e+00      -3.806223439065e+01       1.382416848521e-08       1.119055896784e-05      -1.308609816981e-06 
  666       1.867069723115e+03       3.944983134318e+01       0.000000000000e+00      -3.991335764208e+01       1.379163850195e-08       1.124399017265e-05      -1.311970969810e-06 
  667       1.865031640841e+03       3.959542189132e+01       0.000000000000e+00      -4.177143834947e+01       1.375921785766e-08       1.129712824774e-05      -1.315150173501e-06 
  668       1.863208490349e+03       3.973483672551e+01       0.000000000000e+00      -4.363577167633e+01       1.372690788684e-08       1.134996342109e-05      -1.318148367839e-06 
  669       1.861599716303e+03       3.986805235954e+01       0.000000000000e+00      -4.550564435857e+01       1.369470981441e-08       1.140248581527e-05      -1.320966539281e-06 
  670       1.860204737628e+03       3.999504554688e+01       0.000000000000e+00      -4.738033467342e+01       1.366262475368e-08       1.145468544683e-05      -1.323605721375e-06 
  671       1.859022947387e+03       4.011579328225e+01       0.000000000000e+00      -4.925911240824e+01       1.363065370428e-08       1.150655222575e-05      -1.326066995187e-06 
  672       1.858053712660e+03       4.023027280313e+01       0.000000000000e+00      -5.114123882945e+01       1.359879755011e-08       1.155807595477e-05      -1.328351489724e-06 
  673       1.857296374424e+03       4.033846159135e+01       0.000000000000e+00      -5.302596665139e+01       1.356705705725e-08       1.160924632884e-05      -1.330460382360e-06 
  674       1.856750247431e+03       4.044033737458e+01       0.000000000000e+00      -5.491254000515e+01       1.353543287188e-08       1.166005293448e-05      -1.332394899264e-06 
  675       1.856414620085e+03       4.053587812795e+01       0.000000000000e+00      -5.680019440751e+01       1.350392551812e-08       1.171048524920e-05      -1.334156315829e-06 
  676       1.856288754323e+03       4.062506207553e+01       0.000000000000e+00      -5.868815672977e+01       1.347253539596e-08       1.176053264087e-05      -1.335745957099e-06 
  677       1.856371885492e+03       4.070786769190e+01       0.000000000000e+00      -6.057564516664e+01       1.344126277909e-08       1.181018436710e-05      -1.337165198207e-06 
  678       1.856663222231e+03       4.078427370374e+01       0.000000000000e+00      -6.246186920511e+01       1.341010781273e-08       1.185942957466e-05      -1.338415464800e-06 
  679       1.857161946345e+03       4.085425909129e+01       0.000000000000e+00      -6.434602959331e+01       1.337907051148e-08       1.190825729886e-05      -1.339498233480e-06 
  680       1.857867212684e+03       4.091780308999e+01       0.000000000000e+00      -6.622731830941e+01       1.334815075709e-08       1.195665646289e-05      -1.340415032235e-06 
  681       1.858778149028e+03       4.097488519196e+01       0.000000000000e+00      -6.810491853048e+01       1.331734829633e-08       1.200461587728e-05      -1.341167440878e-06 
  682       1.859893855958e+03       4.102548514758e+01       0.000000000000e+00      -6.997800460136e+01       1.328666273867e-08       1.205212423922e-05      -1.341757091487e-06 
  683       1.861213406738e+03       4.106958296702e+01       0.000000000000e+00      -7.184574200353e+01       1.325609355413e-08       1.209917013194e-05      -1.342185668840e-06 
  684       1.862735847194e+03       4.110715892181e+01       0.000000000000e+00      -7.370728732401e+01       1.322564007097e-08       1.214574202415e-05      -1.342454910861e-06 
  685       1.864460195592e+03       4.113819354636e+01       0.000000000000e+00      -7.556178822420e+01       1.319530147345e-08       1.219182826935e-05      -1.342566609057e-06 
  686       1.866385442518e+03       4.116266763952e+01       0.000000000000e+00      -7.740838340878e+01       1.316507679954e-08       1.223741710524e-05      -1.342522608970e-06 
  687       1.868510550753e+03       4.118056226614e+01       0.000000000000e+00      -7.924620259455e+01       1.313496493861e-08       1.228249665309e-05      -1.342324810614e-06 
  688       1.870834455156e+03       4.119185875859e+01       0.000000000000e+00      -8.107436647934e+01       1.310496462913e-08       1.232705491711e-05      -1.341975168924e-06 
  689       1.873356062540e+03       4.119653871834e+01       0.000000000000e+00      -8.289198671088e+01       1.307507445632e-08       1.237107978381e-05      -1.341475694207e-06 
  690       1.876074251553e+03       4.119458401746e+01       0.000000000000e+00      -8.469816585565e+01       1.304529284982e-08       1.241455902140e-05      -1.340828452588e-06 
  691       1.878987872552e+03       4.118597680022e+01       0.000000000000e+00      -8.649199736776e+01       1.301561808132e-08       1.245748027912e-05      -1.340035566462e-06 
  692       1.882095747489e+03       4.117069948461e+01       0.000000000000e+00      -8.827256555784e+01       1.298604826216e-08       1.249983108664e-05      -1.339099214944e-06 
  693       1.885396669781e+03       4.114873476388e+01       0.000000000000e+00      -9.003894556190e+01       1.295658134096e-08       1.254159885340e-05      -1.338021634326e-06 
  694       1.888889404198e+03       4.112006560812e+01       0.000000000000e+00      -9.179020331022e+01       1.292721510121e-08       1.258277086801e-05      -1.336805118528e-06 
  695       1.892572686732e+03       4.108467526576e+01       0.000000000000e+00      -9.352539549619e+01       1.289794715881e-08       1.262333429756e-05      -1.335452019558e-06 
  696       1.896445224483e+03       4.104254726515e+01       0.000000000000e+00      -9.524356954522e+01       1.286877495964e-08       1.266327618701e-05      -1.333964747964e-06 
  697       1.900505695536e+03       4.099366541610e+01       0.000000000000e+00      -9.694376358359e+01       1.283969577714e-08       1.270258345857e-05      -1.332345773300e-06 
  698       1.904752748838e+03       4.093801381144e+01       0.000000000000e+00      -9.862500640733e+01       1.281070670974e-08       1.274124291102e-05      -1.330597624580e-06 
  699       1.909185004075e+03       4.087557682853e+01       0.000000000000e+00      -1.002863174511e+02       1.278180467846e-08       1.277924121909e-05      -1.328722890741e-06 
  700       1.913800789979e+03       4.080635251560e+01       0.000000000000e+00      -1.019267994420e+02       1.275298722839e-08       1.281656682461e-05      -1.326723778496e-06 
  701       1.918597353479e+03       4.073039305347e+01       0.000000000000e+00      -1.035459185420e+02       1.272425497517e-08       1.285321567631e-05      -1.324600769772e-06 
  702       1.923571633835e+03       4.064776513970e+01       0.000000000000e+00      -1.051432299792e+02       1.269560925521e-08       1.288918566785e-05      -1.322353923290e-06 
  703       1.928720522536e+03       4.055853668498e+01       0.000000000000e+00      -1.067182858832e+02       1.266705132940e-08       1.292447476293e-05      -1.319983313544e-06 
  704       1.934040863113e+03       4.046277681797e+01       0.000000000000e+00      -1.082706352766e+02       1.263858238175e-08       1.295908099601e-05      -1.317489030935e-06 
  705       1.939529450960e+03       4.036055589011e+01       0.000000000000e+00      -1.097998240664e+02       1.261020351801e-08       1.299300247307e-05      -1.314871181922e-06 
  706       1.945183033143e+03       4.025194548042e+01       0.000000000000e+00      -1.113053950355e+02       1.258191576422e-08       1.302623737237e-05      -1.312129889158e-06 
  707       1.950998308215e+03       4.013701840036e+01       0.000000000000e+00      -1.127868878346e+02       1.255372006532e-08       1.305878394517e-05      -1.309265291638e-06 
  708       1.956971926035e+03       4.001584869861e+01       0.000000000000e+00      -1.142438389732e+02       1.252561728375e-08       1.309064051653e-05      -1.306277544838e-06 
  709       1.963100487578e+03       3.988851166593e+01       0.000000000000e+00      -1.156757818117e+02       1.249760819796e-08       1.312180548601e-05      -1.303166820862e-06 
  710       1.969380544753e+03       3.975508383994e+01       0.000000000000e+00      -1.170822465526e+02       1.246969350102e-08       1.315227732849e-05      -1.299933308586e-06 
  711       1.975808600216e+03       3.961564300996e+01       0.000000000000e+00      -1.184627602319e+02       1.244187379915e-08       1.318205459487e-05      -1.296577213803e-06 
  712       1.982381107184e+03       3.947026822186e+01       0.000000000000e+00      -1.198168467111e+02       1.241414961025e-08       1.321113591291e-05      -1.293098759367e-06 
  713       1.989094469251e+03       3.931903978281e+01       0.000000000000e+00      -1.211440266684e+02       1.238652136241e-08       1.323951998790e-05      -1.289498185342e-06 
  714       1.995945040205e+03       3.916203926617e+01       0.000000000000e+00      -1.224438175904e+02       1.235898939247e-08       1.326720560353e-05      -1.285775749145e-06 
  715       2.002929123837e+03       3.899934951627e+01       0.000000000000e+00      -1.237157337633e+02       1.233155394448e-08       1.329419162258e-05      -1.281931725691e-06 
  716       2.010042973760e+03       3.883105465325e+01       0.000000000000e+00      -1.249592862651e+02       1.230421516823e-08       1.332047698775e-05      -1.277966407548e-06 
  717       2.017282793223e+03       3.865724007787e+01       0.000000000000e+00      -1.261739829565e+02       1.227697311772e-08       1.334606072239e-05      -1.273880105075e-06 
  718       2.024644734924e+03       3.847799247632e+01       0.000000000000e+00      -1.273593284727e+02       1.224982774961e-08       1.337094193133e-05      -1.269673146577e-06 
  719       2.032124900828e+03       3.829339982508e+01       0.000000000000e+00      -1.285148242149e+02       1.222277892175e-08       1.339511980162e-05      -1.265345878449e-06 
  720       2.039719341978e+03       3.810355139569e+01       0.000000000000e+00      -1.296399683421e+02       1.219582639156e-08       1.341859360333e-05      -1.260898665329e-06 
  721       2.047424058312e+03       3.790853775960e+01       0.000000000000e+00      -1.307342557621e+02       1.216896981452e-08       1.344136269033e-05      -1.256331890244e-06 
  722       2.055234998477e+03       3.770845079300e+01       0.000000000000e+00      -1.317971781235e+02       1.214220874261e-08       1.346342650109e-05      -1.251645954758e-06 
  723       2.063148059643e+03       3.750338368161e+01       0.000000000000e+00      -1.328282238071e+02       1.211554262268e-08       1.348478455946e-05      -1.246841279130e-06 
  724       2.071159087320e+03       3.729343092553e+01       0.000000000000e+00      -1.338268779174e+02       1.208897079493e-08       1.350543647548e-05      -1.241918302456e-06 
  725       2.079263875170e+03       3.707868834401e+01       0.000000000000e+00      -1.347926222742e+02       1.206249249126e-08       1.352538194615e-05      -1.236877482824e-06 
  726       2.087458164823e+03       3.685925308036e+01       0.000000000000e+00      -1.357249354039e+02       1.203610683370e-08       1.354462075624e-05      -1.231719297467e-06 
